city,city_ibge_code,date,epidemiological_week,estimated_population,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,place_type,state,new_confirmed,new_deaths
Rodrigues Alves,1200427,2021-10-05,202140,19351,18930,False,False,1014,5240.03927,2021-10-05,0.0128,13,512,city,AC,0,0
Santa Rosa do Purus,1200435,2021-10-05,202140,6717,6540,False,False,1014,15096.02501,2021-10-05,0.0069,7,516,city,AC,0,0
Sena Madureira,1200500,2021-10-05,202140,46511,45848,False,False,5872,12624.97044,2021-10-05,0.014,82,520,city,AC,0,0
Senador Guiomard,1200450,2021-10-05,202140,23236,23024,False,False,1201,5168.70374,2021-10-05,0.035,42,535,city,AC,0,0
Tarauacá,1200609,2021-10-05,202140,43151,42567,False,False,6587,15264.99965,2021-10-05,0.0071,47,522,city,AC,0,0
Xapuri,1200708,2021-10-05,202140,19596,19323,False,False,3030,15462.33925,2021-10-05,0.0102,31,525,city,AC,0,0
Acrelândia,1200013,2021-10-06,202140,15490,15256,False,False,1796,11594.57715,2021-10-06,0.0206,37,557,city,AC,0,0
Assis Brasil,1200054,2021-10-06,202140,7534,7417,False,False,1827,24250.06637,2021-10-06,0.0131,24,524,city,AC,0,0
Brasiléia,1200104,2021-10-06,202140,26702,26278,False,False,2999,11231.36844,2021-10-06,0.0147,44,516,city,AC,0,0
Bujari,1200138,2021-10-06,202140,10420,10266,False,False,1139,10930.90211,2021-10-06,0.0149,17,547,city,AC,0,0
Capixaba,1200179,2021-10-06,202140,12008,11733,False,False,674,5612.92472,2021-10-06,0.0252,17,517,city,AC,0,0
Cruzeiro do Sul,1200203,2021-10-06,202140,89072,88376,False,False,7896,8864.73864,2021-10-06,0.0211,167,542,city,AC,0,0
Epitaciolândia,1200252,2021-10-06,202140,18696,18411,False,False,1581,8456.3543,2021-10-06,0.0228,36,518,city,AC,0,0
Feijó,1200302,2021-10-06,202140,34884,34780,False,False,3338,9568.85678,2021-10-06,0.0189,63,523,city,AC,0,0
Jordão,1200328,2021-10-06,202140,8473,8317,False,False,706,8332.34982,2021-10-06,0.0028,2,507,city,AC,0,0
Manoel Urbano,1200344,2021-10-06,202140,9581,9459,False,False,907,9466.65275,2021-10-06,0.0154,14,512,city,AC,0,0
Marechal Thaumaturgo,1200351,2021-10-06,202140,19299,18867,False,False,1358,7036.63402,2021-10-06,0.0096,13,513,city,AC,0,0
Mâncio Lima,1200336,2021-10-06,202140,19311,18977,False,False,2992,15493.76003,2021-10-06,0.0107,32,526,city,AC,0,0
Plácido de Castro,1200385,2021-10-06,202140,19955,19761,False,False,1788,8960.16036,2021-10-06,0.0112,20,549,city,AC,0,0
Porto Acre,1200807,2021-10-06,202140,18824,18504,False,False,1550,8234.16915,2021-10-06,0.0245,38,557,city,AC,0,0
Porto Walter,1200393,2021-10-06,202140,12241,11982,False,False,551,4501.26624,2021-10-06,0.0109,6,512,city,AC,0,0
Rio Branco,1200401,2021-10-06,202140,413418,407319,False,False,38111,9218.51492,2021-10-06,0.0285,1087,569,city,AC,0,0
Rodrigues Alves,1200427,2021-10-06,202140,19351,18930,False,False,1014,5240.03927,2021-10-06,0.0128,13,513,city,AC,0,0
Santa Rosa do Purus,1200435,2021-10-06,202140,6717,6540,False,False,1014,15096.02501,2021-10-06,0.0069,7,517,city,AC,0,0
Sena Madureira,1200500,2021-10-06,202140,46511,45848,False,False,5872,12624.97044,2021-10-06,0.014,82,521,city,AC,0,0
Senador Guiomard,1200450,2021-10-06,202140,23236,23024,False,False,1201,5168.70374,2021-10-06,0.035,42,536,city,AC,0,0
Tarauacá,1200609,2021-10-06,202140,43151,42567,False,False,6587,15264.99965,2021-10-06,0.0071,47,523,city,AC,0,0
Xapuri,1200708,2021-10-06,202140,19596,19323,False,False,3030,15462.33925,2021-10-06,0.0102,31,526,city,AC,0,0
Acrelândia,1200013,2021-10-07,202140,15490,15256,False,False,1796,11594.57715,2021-10-07,0.0206,37,558,city,AC,0,0
Assis Brasil,1200054,2021-10-07,202140,7534,7417,False,False,1827,24250.06637,2021-10-07,0.0131,24,525,city,AC,0,0
Brasiléia,1200104,2021-10-07,202140,26702,26278,False,False,2999,11231.36844,2021-10-07,0.0147,44,517,city,AC,0,0
Bujari,1200138,2021-10-07,202140,10420,10266,False,False,1140,10940.49904,2021-10-07,0.0149,17,548,city,AC,1,0
Capixaba,1200179,2021-10-07,202140,12008,11733,False,False,674,5612.92472,2021-10-07,0.0252,17,518,city,AC,0,0
Cruzeiro do Sul,1200203,2021-10-07,202140,89072,88376,False,False,7896,8864.73864,2021-10-07,0.0211,167,543,city,AC,0,0
Epitaciolândia,1200252,2021-10-07,202140,18696,18411,False,False,1581,8456.3543,2021-10-07,0.0228,36,519,city,AC,0,0
Feijó,1200302,2021-10-07,202140,34884,34780,False,False,3338,9568.85678,2021-10-07,0.0189,63,524,city,AC,0,0
Jordão,1200328,2021-10-07,202140,8473,8317,False,False,706,8332.34982,2021-10-07,0.0028,2,508,city,AC,0,0
Manoel Urbano,1200344,2021-10-07,202140,9581,9459,False,False,907,9466.65275,2021-10-07,0.0154,14,513,city,AC,0,0
Marechal Thaumaturgo,1200351,2021-10-07,202140,19299,18867,False,False,1358,7036.63402,2021-10-07,0.0096,13,514,city,AC,0,0
Mâncio Lima,1200336,2021-10-07,202140,19311,18977,False,False,2992,15493.76003,2021-10-07,0.0107,32,527,city,AC,0,0
Plácido de Castro,1200385,2021-10-07,202140,19955,19761,False,False,1788,8960.16036,2021-10-07,0.0112,20,550,city,AC,0,0
Porto Acre,1200807,2021-10-07,202140,18824,18504,False,False,1550,8234.16915,2021-10-07,0.0245,38,558,city,AC,0,0
Porto Walter,1200393,2021-10-07,202140,12241,11982,False,False,551,4501.26624,2021-10-07,0.0109,6,513,city,AC,0,0
Rio Branco,1200401,2021-10-07,202140,413418,407319,False,False,38117,9219.96623,2021-10-07,0.0285,1087,570,city,AC,6,0
Rodrigues Alves,1200427,2021-10-07,202140,19351,18930,False,False,1014,5240.03927,2021-10-07,0.0128,13,514,city,AC,0,0
Santa Rosa do Purus,1200435,2021-10-07,202140,6717,6540,False,False,1014,15096.02501,2021-10-07,0.0069,7,518,city,AC,0,0
Sena Madureira,1200500,2021-10-07,202140,46511,45848,False,False,5872,12624.97044,2021-10-07,0.014,82,522,city,AC,0,0
Senador Guiomard,1200450,2021-10-07,202140,23236,23024,False,False,1201,5168.70374,2021-10-07,0.035,42,537,city,AC,0,0
Tarauacá,1200609,2021-10-07,202140,43151,42567,False,False,6587,15264.99965,2021-10-07,0.0071,47,524,city,AC,0,0
Xapuri,1200708,2021-10-07,202140,19596,19323,False,False,3030,15462.33925,2021-10-07,0.0102,31,527,city,AC,0,0
Acrelândia,1200013,2021-10-08,202140,15490,15256,False,False,1796,11594.57715,2021-10-08,0.0206,37,559,city,AC,0,0
Assis Brasil,1200054,2021-10-08,202140,7534,7417,False,False,1827,24250.06637,2021-10-08,0.0131,24,526,city,AC,0,0
Brasiléia,1200104,2021-10-08,202140,26702,26278,False,False,2999,11231.36844,2021-10-08,0.0147,44,518,city,AC,0,0
Bujari,1200138,2021-10-08,202140,10420,10266,False,False,1140,10940.49904,2021-10-08,0.0149,17,549,city,AC,0,0
Capixaba,1200179,2021-10-08,202140,12008,11733,False,False,674,5612.92472,2021-10-08,0.0252,17,519,city,AC,0,0
Cruzeiro do Sul,1200203,2021-10-08,202140,89072,88376,False,False,7896,8864.73864,2021-10-08,0.0211,167,544,city,AC,0,0
Epitaciolândia,1200252,2021-10-08,202140,18696,18411,False,False,1581,8456.3543,2021-10-08,0.0228,36,520,city,AC,0,0
Feijó,1200302,2021-10-08,202140,34884,34780,False,False,3338,9568.85678,2021-10-08,0.0189,63,525,city,AC,0,0
Jordão,1200328,2021-10-08,202140,8473,8317,False,False,706,8332.34982,2021-10-08,0.0028,2,509,city,AC,0,0
Manoel Urbano,1200344,2021-10-08,202140,9581,9459,False,False,907,9466.65275,2021-10-08,0.0154,14,514,city,AC,0,0
Marechal Thaumaturgo,1200351,2021-10-08,202140,19299,18867,False,False,1358,7036.63402,2021-10-08,0.0096,13,515,city,AC,0,0
Mâncio Lima,1200336,2021-10-08,202140,19311,18977,False,False,2992,15493.76003,2021-10-08,0.0107,32,528,city,AC,0,0
Plácido de Castro,1200385,2021-10-08,202140,19955,19761,False,False,1788,8960.16036,2021-10-08,0.0112,20,551,city,AC,0,0
Porto Acre,1200807,2021-10-08,202140,18824,18504,False,False,1550,8234.16915,2021-10-08,0.0245,38,559,city,AC,0,0
Porto Walter,1200393,2021-10-08,202140,12241,11982,False,False,551,4501.26624,2021-10-08,0.0109,6,514,city,AC,0,0
Rio Branco,1200401,2021-10-08,202140,413418,407319,False,False,38117,9219.96623,2021-10-08,0.0285,1087,571,city,AC,0,0
Rodrigues Alves,1200427,2021-10-08,202140,19351,18930,False,False,1014,5240.03927,2021-10-08,0.0128,13,515,city,AC,0,0
Santa Rosa do Purus,1200435,2021-10-08,202140,6717,6540,False,False,1014,15096.02501,2021-10-08,0.0069,7,519,city,AC,0,0
Sena Madureira,1200500,2021-10-08,202140,46511,45848,False,False,5874,12629.2705,2021-10-08,0.014,82,523,city,AC,2,0
Senador Guiomard,1200450,2021-10-08,202140,23236,23024,False,False,1201,5168.70374,2021-10-08,0.035,42,538,city,AC,0,0
Tarauacá,1200609,2021-10-08,202140,43151,42567,False,False,6587,15264.99965,2021-10-08,0.0071,47,525,city,AC,0,0
Xapuri,1200708,2021-10-08,202140,19596,19323,False,False,3030,15462.33925,2021-10-08,0.0102,31,528,city,AC,0,0
Acrelândia,1200013,2021-10-09,202140,15490,15256,False,False,1796,11594.57715,2021-10-09,0.0206,37,560,city,AC,0,0
Assis Brasil,1200054,2021-10-09,202140,7534,7417,False,False,1827,24250.06637,2021-10-09,0.0131,24,527,city,AC,0,0
Brasiléia,1200104,2021-10-09,202140,26702,26278,False,False,2999,11231.36844,2021-10-09,0.0147,44,519,city,AC,0,0
Bujari,1200138,2021-10-09,202140,10420,10266,False,False,1140,10940.49904,2021-10-09,0.0149,17,550,city,AC,0,0
Capixaba,1200179,2021-10-09,202140,12008,11733,False,False,674,5612.92472,2021-10-09,0.0252,17,520,city,AC,0,0
Cruzeiro do Sul,1200203,2021-10-09,202140,89072,88376,False,False,7897,8865.86133,2021-10-09,0.0213,168,545,city,AC,1,1
Epitaciolândia,1200252,2021-10-09,202140,18696,18411,False,False,1581,8456.3543,2021-10-09,0.0228,36,521,city,AC,0,0
Feijó,1200302,2021-10-09,202140,34884,34780,False,False,3338,9568.85678,2021-10-09,0.0189,63,526,city,AC,0,0
Jordão,1200328,2021-10-09,202140,8473,8317,False,False,706,8332.34982,2021-10-09,0.0028,2,510,city,AC,0,0
Manoel Urbano,1200344,2021-10-09,202140,9581,9459,False,False,907,9466.65275,2021-10-09,0.0154,14,515,city,AC,0,0
Marechal Thaumaturgo,1200351,2021-10-09,202140,19299,18867,False,False,1358,7036.63402,2021-10-09,0.0096,13,516,city,AC,0,0
Mâncio Lima,1200336,2021-10-09,202140,19311,18977,False,False,2992,15493.76003,2021-10-09,0.0107,32,529,city,AC,0,0
Plácido de Castro,1200385,2021-10-09,202140,19955,19761,False,False,1788,8960.16036,2021-10-09,0.0112,20,552,city,AC,0,0
Porto Acre,1200807,2021-10-09,202140,18824,18504,False,False,1550,8234.16915,2021-10-09,0.0245,38,560,city,AC,0,0
Porto Walter,1200393,2021-10-09,202140,12241,11982,False,False,551,4501.26624,2021-10-09,0.0109,6,515,city,AC,0,0
Rio Branco,1200401,2021-10-09,202140,413418,407319,False,False,38120,9220.69189,2021-10-09,0.0285,1087,572,city,AC,3,0
Rodrigues Alves,1200427,2021-10-09,202140,19351,18930,False,False,1014,5240.03927,2021-10-09,0.0128,13,516,city,AC,0,0
Santa Rosa do Purus,1200435,2021-10-09,202140,6717,6540,False,False,1014,15096.02501,2021-10-09,0.0069,7,520,city,AC,0,0
Sena Madureira,1200500,2021-10-09,202140,46511,45848,False,False,5874,12629.2705,2021-10-09,0.014,82,524,city,AC,0,0
Senador Guiomard,1200450,2021-10-09,202140,23236,23024,False,False,1201,5168.70374,2021-10-09,0.035,42,539,city,AC,0,0
Tarauacá,1200609,2021-10-09,202140,43151,42567,False,False,6587,15264.99965,2021-10-09,0.0071,47,526,city,AC,0,0
Xapuri,1200708,2021-10-09,202140,19596,19323,False,False,3030,15462.33925,2021-10-09,0.0102,31,529,city,AC,0,0
Acrelândia,1200013,2021-10-10,202141,15490,15256,False,False,1796,11594.57715,2021-10-10,0.0206,37,561,city,AC,0,0
Assis Brasil,1200054,2021-10-10,202141,7534,7417,False,False,1827,24250.06637,2021-10-10,0.0131,24,528,city,AC,0,0
Brasiléia,1200104,2021-10-10,202141,26702,26278,False,False,2999,11231.36844,2021-10-10,0.0147,44,520,city,AC,0,0
Bujari,1200138,2021-10-10,202141,10420,10266,False,False,1140,10940.49904,2021-10-10,0.0149,17,551,city,AC,0,0
Capixaba,1200179,2021-10-10,202141,12008,11733,False,False,674,5612.92472,2021-10-10,0.0252,17,521,city,AC,0,0
Cruzeiro do Sul,1200203,2021-10-10,202141,89072,88376,False,False,7897,8865.86133,2021-10-10,0.0213,168,546,city,AC,0,0
Epitaciolândia,1200252,2021-10-10,202141,18696,18411,False,False,1581,8456.3543,2021-10-10,0.0228,36,522,city,AC,0,0
Feijó,1200302,2021-10-10,202141,34884,34780,False,False,3338,9568.85678,2021-10-10,0.0189,63,527,city,AC,0,0
Jordão,1200328,2021-10-10,202141,8473,8317,False,False,706,8332.34982,2021-10-10,0.0028,2,511,city,AC,0,0
Manoel Urbano,1200344,2021-10-10,202141,9581,9459,False,False,907,9466.65275,2021-10-10,0.0154,14,516,city,AC,0,0
Marechal Thaumaturgo,1200351,2021-10-10,202141,19299,18867,False,False,1358,7036.63402,2021-10-10,0.0096,13,517,city,AC,0,0
Mâncio Lima,1200336,2021-10-10,202141,19311,18977,False,False,2992,15493.76003,2021-10-10,0.0107,32,530,city,AC,0,0
Plácido de Castro,1200385,2021-10-10,202141,19955,19761,False,False,1788,8960.16036,2021-10-10,0.0112,20,553,city,AC,0,0
Porto Acre,1200807,2021-10-10,202141,18824,18504,False,False,1550,8234.16915,2021-10-10,0.0245,38,561,city,AC,0,0
Porto Walter,1200393,2021-10-10,202141,12241,11982,False,False,551,4501.26624,2021-10-10,0.0109,6,516,city,AC,0,0
Rio Branco,1200401,2021-10-10,202141,413418,407319,False,False,38120,9220.69189,2021-10-10,0.0285,1087,573,city,AC,0,0
Rodrigues Alves,1200427,2021-10-10,202141,19351,18930,False,False,1014,5240.03927,2021-10-10,0.0128,13,517,city,AC,0,0
Santa Rosa do Purus,1200435,2021-10-10,202141,6717,6540,False,False,1014,15096.02501,2021-10-10,0.0069,7,521,city,AC,0,0
Sena Madureira,1200500,2021-10-10,202141,46511,45848,False,False,5874,12629.2705,2021-10-10,0.014,82,525,city,AC,0,0
Senador Guiomard,1200450,2021-10-10,202141,23236,23024,False,False,1201,5168.70374,2021-10-10,0.035,42,540,city,AC,0,0
Tarauacá,1200609,2021-10-10,202141,43151,42567,False,False,6587,15264.99965,2021-10-10,0.0071,47,527,city,AC,0,0
Xapuri,1200708,2021-10-10,202141,19596,19323,False,False,3030,15462.33925,2021-10-10,0.0102,31,530,city,AC,0,0
Acrelândia,1200013,2021-10-11,202141,15490,15256,False,False,1796,11594.57715,2021-10-11,0.0206,37,562,city,AC,0,0
Assis Brasil,1200054,2021-10-11,202141,7534,7417,False,False,1827,24250.06637,2021-10-11,0.0131,24,529,city,AC,0,0
Brasiléia,1200104,2021-10-11,202141,26702,26278,False,False,2999,11231.36844,2021-10-11,0.0147,44,521,city,AC,0,0
Bujari,1200138,2021-10-11,202141,10420,10266,False,False,1140,10940.49904,2021-10-11,0.0149,17,552,city,AC,0,0
Capixaba,1200179,2021-10-11,202141,12008,11733,False,False,674,5612.92472,2021-10-11,0.0252,17,522,city,AC,0,0
Cruzeiro do Sul,1200203,2021-10-11,202141,89072,88376,False,False,7897,8865.86133,2021-10-11,0.0213,168,547,city,AC,0,0
Epitaciolândia,1200252,2021-10-11,202141,18696,18411,False,False,1581,8456.3543,2021-10-11,0.0228,36,523,city,AC,0,0
Feijó,1200302,2021-10-11,202141,34884,34780,False,False,3338,9568.85678,2021-10-11,0.0189,63,528,city,AC,0,0
Jordão,1200328,2021-10-11,202141,8473,8317,False,False,706,8332.34982,2021-10-11,0.0028,2,512,city,AC,0,0
Manoel Urbano,1200344,2021-10-11,202141,9581,9459,False,False,907,9466.65275,2021-10-11,0.0154,14,517,city,AC,0,0
Marechal Thaumaturgo,1200351,2021-10-11,202141,19299,18867,False,False,1358,7036.63402,2021-10-11,0.0096,13,518,city,AC,0,0
Mâncio Lima,1200336,2021-10-11,202141,19311,18977,False,False,2992,15493.76003,2021-10-11,0.0107,32,531,city,AC,0,0
Plácido de Castro,1200385,2021-10-11,202141,19955,19761,False,False,1788,8960.16036,2021-10-11,0.0112,20,554,city,AC,0,0
Porto Acre,1200807,2021-10-11,202141,18824,18504,False,False,1550,8234.16915,2021-10-11,0.0245,38,562,city,AC,0,0
Porto Walter,1200393,2021-10-11,202141,12241,11982,False,False,551,4501.26624,2021-10-11,0.0109,6,517,city,AC,0,0
Rio Branco,1200401,2021-10-11,202141,413418,407319,False,False,38120,9220.69189,2021-10-11,0.0285,1087,574,city,AC,0,0
Rodrigues Alves,1200427,2021-10-11,202141,19351,18930,False,False,1014,5240.03927,2021-10-11,0.0128,13,518,city,AC,0,0
Santa Rosa do Purus,1200435,2021-10-11,202141,6717,6540,False,False,1014,15096.02501,2021-10-11,0.0069,7,522,city,AC,0,0
Sena Madureira,1200500,2021-10-11,202141,46511,45848,False,False,5874,12629.2705,2021-10-11,0.014,82,526,city,AC,0,0
Senador Guiomard,1200450,2021-10-11,202141,23236,23024,False,False,1201,5168.70374,2021-10-11,0.035,42,541,city,AC,0,0
Tarauacá,1200609,2021-10-11,202141,43151,42567,False,False,6587,15264.99965,2021-10-11,0.0071,47,528,city,AC,0,0
Xapuri,1200708,2021-10-11,202141,19596,19323,False,False,3030,15462.33925,2021-10-11,0.0102,31,531,city,AC,0,0
Acrelândia,1200013,2021-10-12,202141,15490,15256,False,False,1796,11594.57715,2021-10-12,0.0206,37,563,city,AC,0,0
Assis Brasil,1200054,2021-10-12,202141,7534,7417,False,False,1827,24250.06637,2021-10-12,0.0131,24,530,city,AC,0,0
Brasiléia,1200104,2021-10-12,202141,26702,26278,False,False,2999,11231.36844,2021-10-12,0.0147,44,522,city,AC,0,0
Bujari,1200138,2021-10-12,202141,10420,10266,False,False,1140,10940.49904,2021-10-12,0.0149,17,553,city,AC,0,0
Capixaba,1200179,2021-10-12,202141,12008,11733,False,False,674,5612.92472,2021-10-12,0.0252,17,523,city,AC,0,0
Cruzeiro do Sul,1200203,2021-10-12,202141,89072,88376,False,False,7897,8865.86133,2021-10-12,0.0213,168,548,city,AC,0,0
Epitaciolândia,1200252,2021-10-12,202141,18696,18411,False,False,1581,8456.3543,2021-10-12,0.0228,36,524,city,AC,0,0
Feijó,1200302,2021-10-12,202141,34884,34780,False,False,3338,9568.85678,2021-10-12,0.0189,63,529,city,AC,0,0
Jordão,1200328,2021-10-12,202141,8473,8317,False,False,706,8332.34982,2021-10-12,0.0028,2,513,city,AC,0,0
Manoel Urbano,1200344,2021-10-12,202141,9581,9459,False,False,907,9466.65275,2021-10-12,0.0154,14,518,city,AC,0,0
Marechal Thaumaturgo,1200351,2021-10-12,202141,19299,18867,False,False,1358,7036.63402,2021-10-12,0.0096,13,519,city,AC,0,0
Mâncio Lima,1200336,2021-10-12,202141,19311,18977,False,False,2992,15493.76003,2021-10-12,0.0107,32,532,city,AC,0,0
Plácido de Castro,1200385,2021-10-12,202141,19955,19761,False,False,1788,8960.16036,2021-10-12,0.0112,20,555,city,AC,0,0
Porto Acre,1200807,2021-10-12,202141,18824,18504,False,False,1550,8234.16915,2021-10-12,0.0245,38,563,city,AC,0,0
Porto Walter,1200393,2021-10-12,202141,12241,11982,False,False,551,4501.26624,2021-10-12,0.0109,6,518,city,AC,0,0
Rio Branco,1200401,2021-10-12,202141,413418,407319,False,False,38120,9220.69189,2021-10-12,0.0285,1087,575,city,AC,0,0
Rodrigues Alves,1200427,2021-10-12,202141,19351,18930,False,False,1014,5240.03927,2021-10-12,0.0128,13,519,city,AC,0,0
Santa Rosa do Purus,1200435,2021-10-12,202141,6717,6540,False,False,1014,15096.02501,2021-10-12,0.0069,7,523,city,AC,0,0
Sena Madureira,1200500,2021-10-12,202141,46511,45848,False,False,5874,12629.2705,2021-10-12,0.014,82,527,city,AC,0,0
Senador Guiomard,1200450,2021-10-12,202141,23236,23024,False,False,1201,5168.70374,2021-10-12,0.035,42,542,city,AC,0,0
Tarauacá,1200609,2021-10-12,202141,43151,42567,False,False,6587,15264.99965,2021-10-12,0.0071,47,529,city,AC,0,0
Xapuri,1200708,2021-10-12,202141,19596,19323,False,False,3030,15462.33925,2021-10-12,0.0102,31,532,city,AC,0,0
Acrelândia,1200013,2021-10-13,202141,15490,15256,False,True,1796,11594.57715,2021-10-12,0.0206,37,564,city,AC,0,0
Assis Brasil,1200054,2021-10-13,202141,7534,7417,False,True,1827,24250.06637,2021-10-12,0.0131,24,531,city,AC,0,0
Brasiléia,1200104,2021-10-13,202141,26702,26278,False,True,2999,11231.36844,2021-10-12,0.0147,44,523,city,AC,0,0
Bujari,1200138,2021-10-13,202141,10420,10266,False,True,1140,10940.49904,2021-10-12,0.0149,17,554,city,AC,0,0
Capixaba,1200179,2021-10-13,202141,12008,11733,False,True,674,5612.92472,2021-10-12,0.0252,17,524,city,AC,0,0
Cruzeiro do Sul,1200203,2021-10-13,202141,89072,88376,False,True,7897,8865.86133,2021-10-12,0.0213,168,549,city,AC,0,0
Epitaciolândia,1200252,2021-10-13,202141,18696,18411,False,True,1581,8456.3543,2021-10-12,0.0228,36,525,city,AC,0,0
Feijó,1200302,2021-10-13,202141,34884,34780,False,True,3338,9568.85678,2021-10-12,0.0189,63,530,city,AC,0,0
Jordão,1200328,2021-10-13,202141,8473,8317,False,True,706,8332.34982,2021-10-12,0.0028,2,514,city,AC,0,0
Manoel Urbano,1200344,2021-10-13,202141,9581,9459,False,True,907,9466.65275,2021-10-12,0.0154,14,519,city,AC,0,0
Marechal Thaumaturgo,1200351,2021-10-13,202141,19299,18867,False,True,1358,7036.63402,2021-10-12,0.0096,13,520,city,AC,0,0
Mâncio Lima,1200336,2021-10-13,202141,19311,18977,False,True,2992,15493.76003,2021-10-12,0.0107,32,533,city,AC,0,0
Plácido de Castro,1200385,2021-10-13,202141,19955,19761,False,True,1788,8960.16036,2021-10-12,0.0112,20,556,city,AC,0,0
Porto Acre,1200807,2021-10-13,202141,18824,18504,False,True,1550,8234.16915,2021-10-12,0.0245,38,564,city,AC,0,0
Porto Walter,1200393,2021-10-13,202141,12241,11982,False,True,551,4501.26624,2021-10-12,0.0109,6,519,city,AC,0,0
Rio Branco,1200401,2021-10-13,202141,413418,407319,False,True,38120,9220.69189,2021-10-12,0.0285,1087,576,city,AC,0,0
Rodrigues Alves,1200427,2021-10-13,202141,19351,18930,False,True,1014,5240.03927,2021-10-12,0.0128,13,520,city,AC,0,0
Santa Rosa do Purus,1200435,2021-10-13,202141,6717,6540,False,True,1014,15096.02501,2021-10-12,0.0069,7,524,city,AC,0,0
Sena Madureira,1200500,2021-10-13,202141,46511,45848,False,True,5874,12629.2705,2021-10-12,0.014,82,528,city,AC,0,0
