date,city_ibge_code,epidemiological_week,cumulative_confirmed,previous_period,diff_by_period
2021-03-31,1200427,202113,69486,69484,2
2021-03-31,1200435,202113,69538,69486,52
2021-03-31,1200500,202113,69578,69538,40
2021-03-31,1200450,202113,69585,69578,7
2021-03-31,1200609,202113,69667,69585,82
2021-03-31,1200708,202113,69672,69667,5
2021-04-01,1200013,202113,69684,69672,12
2021-04-01,1200054,202113,69693,69684,9
2021-04-01,1200104,202113,69693,69693,0
2021-04-01,1200138,202113,69709,69693,16
2021-04-01,1200179,202113,69709,69709,0
2021-04-01,1200609,202113,69768,69709,59
2021-04-01,1200252,202113,69769,69768,1
2021-04-01,1200302,202113,69769,69769,0
2021-04-01,1200328,202113,69770,69769,1
2021-04-01,1200344,202113,69770,69770,0
2021-04-01,1200351,202113,69771,69770,1
2021-04-01,1200336,202113,69771,69771,0
2021-04-01,1200385,202113,69786,69771,15
2021-04-01,1200807,202113,69795,69786,9
2021-04-01,1200393,202113,69795,69795,0
2021-04-01,1200401,202113,69916,69795,121
2021-04-01,1200427,202113,69918,69916,2
2021-04-01,1200435,202113,69923,69918,5
2021-04-01,1200500,202113,69952,69923,29
2021-04-01,1200450,202113,69963,69952,11
2021-04-01,1200708,202113,69971,69963,8
2021-04-01,1200203,202113,70003,69971,32
2021-04-02,1200252,202113,70011,70003,8
2021-04-02,1200427,202113,70026,70011,15
2021-04-02,1200708,202113,70041,70026,15
2021-04-02,1200609,202113,70384,70041,343
2021-04-02,1200450,202113,70386,70384,2
2021-04-02,1200500,202113,70464,70386,78
2021-04-02,1200435,202113,70484,70464,20
2021-04-02,1200401,202113,70721,70484,237
2021-04-02,1200393,202113,70721,70721,0
2021-04-02,1200807,202113,70747,70721,26
2021-04-02,1200336,202113,70751,70747,4
2021-04-02,1200385,202113,70762,70751,11
2021-04-02,1200344,202113,70763,70762,1
2021-04-02,1200328,202113,70769,70763,6
2021-04-02,1200302,202113,70813,70769,44
2021-04-02,1200203,202113,70841,70813,28
2021-04-02,1200179,202113,70843,70841,2
2021-04-02,1200138,202113,70842,70843,-1
2021-04-02,1200104,202113,70845,70842,3
2021-04-02,1200054,202113,70856,70845,11
2021-04-02,1200013,202113,70866,70856,10
2021-04-02,1200351,202113,70866,70866,0
2021-04-03,1200252,202113,70868,70866,2
2021-04-03,1200344,202113,70868,70868,0
2021-04-03,1200328,202113,70868,70868,0
2021-04-03,1200302,202113,70871,70868,3
2021-04-03,1200203,202113,70873,70871,2
2021-04-03,1200385,202113,70874,70873,1
2021-04-03,1200138,202113,70879,70874,5
2021-04-03,1200104,202113,70903,70879,24
2021-04-03,1200013,202113,70903,70903,0
2021-04-03,1200351,202113,70903,70903,0
2021-04-03,1200179,202113,70919,70903,16
2021-04-03,1200336,202113,70919,70919,0
2021-04-03,1200054,202113,70919,70919,0
2021-04-03,1200807,202113,70920,70919,1
2021-04-03,1200393,202113,70920,70920,0
2021-04-03,1200401,202113,71057,70920,137
2021-04-03,1200427,202113,71056,71057,-1
2021-04-03,1200435,202113,71056,71056,0
2021-04-03,1200500,202113,71084,71056,28
2021-04-03,1200450,202113,71086,71084,2
2021-04-03,1200609,202113,71078,71086,-8
2021-04-03,1200708,202113,71077,71078,-1
2021-04-04,1200708,202114,71077,71077,0
2021-04-04,1200013,202114,71077,71077,0
2021-04-04,1200054,202114,71077,71077,0
2021-04-04,1200104,202114,71077,71077,0
2021-04-04,1200138,202114,71079,71077,2
2021-04-04,1200179,202114,71079,71079,0
2021-04-04,1200203,202114,71080,71079,1
2021-04-04,1200807,202114,71088,71080,8
2021-04-04,1200450,202114,71087,71088,-1
2021-04-04,1200500,202114,71097,71087,10
2021-04-04,1200435,202114,71097,71097,0
2021-04-04,1200427,202114,71097,71097,0
2021-04-04,1200401,202114,71162,71097,65
2021-04-04,1200393,202114,71162,71162,0
2021-04-04,1200252,202114,71162,71162,0
2021-04-04,1200609,202114,71167,71162,5
2021-04-04,1200336,202114,71167,71167,0
2021-04-04,1200351,202114,71167,71167,0
2021-04-04,1200344,202114,71167,71167,0
2021-04-04,1200328,202114,71167,71167,0
2021-04-04,1200302,202114,71166,71167,-1
2021-04-04,1200385,202114,71172,71166,6
2021-04-05,1200054,202114,71172,71172,0
2021-04-05,1200013,202114,71173,71172,1
2021-04-05,1200104,202114,71173,71173,0
2021-04-05,1200708,202114,71173,71173,0
2021-04-05,1200450,202114,71173,71173,0
2021-04-05,1200500,202114,71196,71173,23
2021-04-05,1200435,202114,71197,71196,1
2021-04-05,1200427,202114,71213,71197,16
2021-04-05,1200401,202114,71329,71213,116
2021-04-05,1200393,202114,71329,71329,0
2021-04-05,1200807,202114,71328,71329,-1
2021-04-05,1200385,202114,71334,71328,6
2021-04-05,1200336,202114,71334,71334,0
2021-04-05,1200351,202114,71333,71334,-1
2021-04-05,1200344,202114,71333,71333,0
2021-04-05,1200328,202114,71333,71333,0
2021-04-05,1200302,202114,71332,71333,-1
2021-04-05,1200252,202114,71334,71332,2
2021-04-05,1200203,202114,71335,71334,1
2021-04-05,1200179,202114,71343,71335,8
2021-04-05,1200138,202114,71344,71343,1
2021-04-05,1200609,202114,71345,71344,1
2021-04-06,1200807,202114,71345,71345,0
2021-04-06,1200393,202114,71345,71345,0
2021-04-06,1200054,202114,71345,71345,0
2021-04-06,1200401,202114,71362,71345,17
2021-04-06,1200427,202114,71362,71362,0
2021-04-06,1200385,202114,71363,71362,1
2021-04-06,1200500,202114,71374,71363,11
2021-04-06,1200450,202114,71375,71374,1
2021-04-06,1200609,202114,71394,71375,19
2021-04-06,1200708,202114,71394,71394,0
2021-04-06,1200336,202114,71395,71394,1
2021-04-06,1200351,202114,71395,71395,0
2021-04-06,1200344,202114,71395,71395,0
2021-04-06,1200328,202114,71395,71395,0
2021-04-06,1200302,202114,71396,71395,1
2021-04-06,1200252,202114,71395,71396,-1
2021-04-06,1200203,202114,71401,71395,6
2021-04-06,1200179,202114,71402,71401,1
2021-04-06,1200138,202114,71403,71402,1
2021-04-06,1200104,202114,71428,71403,25
2021-04-06,1200013,202114,71429,71428,1
2021-04-06,1200435,202114,71435,71429,6
2021-04-07,1200435,202114,71456,71435,21
2021-04-07,1200708,202114,71462,71456,6
2021-04-07,1200500,202114,71483,71462,21
2021-04-07,1200427,202114,71484,71483,1
2021-04-07,1200401,202114,71663,71484,179
2021-04-07,1200393,202114,71663,71663,0
2021-04-07,1200807,202114,71692,71663,29
2021-04-07,1200385,202114,71699,71692,7
2021-04-07,1200336,202114,71700,71699,1
2021-04-07,1200351,202114,71702,71700,2
2021-04-07,1200344,202114,71710,71702,8
2021-04-07,1200328,202114,71710,71710,0
2021-04-07,1200302,202114,71715,71710,5
2021-04-07,1200252,202114,71716,71715,1
2021-04-07,1200203,202114,71753,71716,37
2021-04-07,1200179,202114,71754,71753,1
2021-04-07,1200138,202114,71768,71754,14
2021-04-07,1200104,202114,71777,71768,9
2021-04-07,1200054,202114,71777,71777,0
2021-04-07,1200450,202114,71780,71777,3
2021-04-07,1200609,202114,71886,71780,106
2021-04-07,1200013,202114,71895,71886,9
2021-04-08,1200336,202114,71896,71895,1
2021-04-08,1200807,202114,71911,71896,15
2021-04-08,1200393,202114,71911,71911,0
2021-04-08,1200401,202114,72094,71911,183
2021-04-08,1200427,202114,72106,72094,12
2021-04-08,1200435,202114,72128,72106,22
2021-04-08,1200500,202114,72202,72128,74
2021-04-08,1200450,202114,72210,72202,8
2021-04-08,1200609,202114,72304,72210,94
2021-04-08,1200708,202114,72308,72304,4
2021-04-08,1200351,202114,72319,72308,11
2021-04-08,1200344,202114,72319,72319,0
2021-04-08,1200328,202114,72319,72319,0
2021-04-08,1200302,202114,72347,72319,28
2021-04-08,1200252,202114,72358,72347,11
2021-04-08,1200203,202114,72382,72358,24
2021-04-08,1200179,202114,72392,72382,10
2021-04-08,1200138,202114,72399,72392,7
2021-04-08,1200104,202114,72407,72399,8
2021-04-08,1200054,202114,72418,72407,11
2021-04-08,1200013,202114,72418,72418,0
2021-04-08,1200385,202114,72418,72418,0
2021-04-09,1200336,202114,72419,72418,1
2021-04-09,1200427,202114,72425,72419,6
2021-04-09,1200708,202114,72442,72425,17
2021-04-09,1200609,202114,72563,72442,121
2021-04-09,1200450,202114,72566,72563,3
2021-04-09,1200500,202114,72604,72566,38
2021-04-09,1200435,202114,72606,72604,2
2021-04-09,1200401,202114,72789,72606,183
2021-04-09,1200393,202114,72807,72789,18
2021-04-09,1200807,202114,72820,72807,13
2021-04-09,1200351,202114,72834,72820,14
2021-04-09,1200385,202114,72851,72834,17
2021-04-09,1200328,202114,72859,72851,8
2021-04-09,1200302,202114,72869,72859,10
2021-04-09,1200252,202114,72871,72869,2
2021-04-09,1200203,202114,72879,72871,8
2021-04-09,1200179,202114,72890,72879,11
2021-04-09,1200138,202114,72891,72890,1
2021-04-09,1200104,202114,72895,72891,4
2021-04-09,1200054,202114,72899,72895,4
2021-04-09,1200013,202114,72910,72899,11
2021-04-09,1200344,202114,72912,72910,2
2021-04-10,1200203,202114,72918,72912,6
2021-04-10,1200344,202114,72922,72918,4
2021-04-10,1200328,202114,72925,72922,3
2021-04-10,1200302,202114,72963,72925,38
2021-04-10,1200179,202114,72964,72963,1
2021-04-10,1200385,202114,72966,72964,2
2021-04-10,1200104,202114,72989,72966,23
2021-04-10,1200054,202114,72995,72989,6
2021-04-10,1200013,202114,73012,72995,17
2021-04-10,1200351,202114,73019,73012,7
2021-04-10,1200138,202114,73019,73019,0
2021-04-10,1200336,202114,73019,73019,0
2021-04-10,1200252,202114,73029,73019,10
2021-04-10,1200393,202114,73054,73029,25
2021-04-10,1200401,202114,73129,73054,75
2021-04-10,1200427,202114,73137,73129,8
2021-04-10,1200435,202114,73144,73137,7
2021-04-10,1200500,202114,73191,73144,47
2021-04-10,1200450,202114,73192,73191,1
2021-04-10,1200609,202114,73284,73192,92
2021-04-10,1200708,202114,73284,73284,0
2021-04-10,1200807,202114,73290,73284,6
2021-04-11,1200708,202115,73293,73290,3
2021-04-11,1200013,202115,73291,73293,-2
2021-04-11,1200054,202115,73291,73291,0
2021-04-11,1200104,202115,73291,73291,0
2021-04-11,1200138,202115,73297,73291,6
2021-04-11,1200179,202115,73301,73297,4
2021-04-11,1200203,202115,73301,73301,0
2021-04-11,1200302,202115,73303,73301,2
2021-04-11,1200450,202115,73307,73303,4
2021-04-11,1200500,202115,73329,73307,22
2021-04-11,1200435,202115,73329,73329,0
2021-04-11,1200427,202115,73330,73329,1
2021-04-11,1200401,202115,73412,73330,82
2021-04-11,1200252,202115,73415,73412,3
2021-04-11,1200393,202115,73415,73415,0
2021-04-11,1200385,202115,73418,73415,3
2021-04-11,1200336,202115,73418,73418,0
2021-04-11,1200351,202115,73418,73418,0
2021-04-11,1200344,202115,73419,73418,1
2021-04-11,1200328,202115,73421,73419,2
2021-04-11,1200807,202115,73431,73421,10
2021-04-11,1200609,202115,73440,73431,9
2021-04-12,1200013,202115,73447,73440,7
2021-04-12,1200054,202115,73447,73447,0
2021-04-12,1200104,202115,73478,73447,31
2021-04-12,1200179,202115,73485,73478,7
2021-04-12,1200252,202115,73490,73485,5
2021-04-12,1200302,202115,73527,73490,37
2021-04-12,1200328,202115,73527,73527,0
2021-04-12,1200344,202115,73528,73527,1
2021-04-12,1200351,202115,73528,73528,0
2021-04-12,1200336,202115,73528,73528,0
2021-04-12,1200385,202115,73528,73528,0
2021-04-12,1200807,202115,73528,73528,0
2021-04-12,1200393,202115,73528,73528,0
2021-04-12,1200401,202115,73620,73528,92
2021-04-12,1200427,202115,73620,73620,0
2021-04-12,1200435,202115,73620,73620,0
2021-04-12,1200500,202115,73619,73620,-1
2021-04-12,1200203,202115,73619,73619,0
2021-04-12,1200450,202115,73622,73619,3
2021-04-12,1200609,202115,73625,73622,3
2021-04-12,1200708,202115,73627,73625,2
2021-04-12,1200138,202115,73628,73627,1
2021-04-13,1200013,202115,73631,73628,3
2021-04-13,1200054,202115,73631,73631,0
2021-04-13,1200104,202115,73637,73631,6
2021-04-13,1200138,202115,73641,73637,4
2021-04-13,1200179,202115,73641,73641,0
2021-04-13,1200203,202115,73661,73641,20
2021-04-13,1200252,202115,73664,73661,3
2021-04-13,1200302,202115,73664,73664,0
2021-04-13,1200328,202115,73664,73664,0
2021-04-13,1200344,202115,73664,73664,0
2021-04-13,1200351,202115,73672,73664,8
2021-04-13,1200385,202115,73680,73672,8
2021-04-13,1200393,202115,73681,73680,1
2021-04-13,1200807,202115,73687,73681,6
2021-04-13,1200401,202115,73906,73687,219
2021-04-13,1200427,202115,73918,73906,12
2021-04-13,1200435,202115,73918,73918,0
2021-04-13,1200500,202115,73937,73918,19
2021-04-13,1200450,202115,73936,73937,-1
2021-04-13,1200609,202115,74020,73936,84
2021-04-13,1200708,202115,74022,74020,2
2021-04-13,1200336,202115,74022,74022,0
2021-04-14,1200013,202115,74022,74022,0
2021-04-14,1200054,202115,74030,74022,8
2021-04-14,1200104,202115,74051,74030,21
2021-04-14,1200138,202115,74063,74051,12
2021-04-14,1200179,202115,74063,74063,0
2021-04-14,1200203,202115,74100,74063,37
2021-04-14,1200708,202115,74108,74100,8
2021-04-14,1200328,202115,74112,74108,4
2021-04-14,1200344,202115,74116,74112,4
2021-04-14,1200351,202115,74124,74116,8
2021-04-14,1200336,202115,74125,74124,1
2021-04-14,1200385,202115,74125,74125,0
2021-04-14,1200807,202115,74134,74125,9
2021-04-14,1200393,202115,74137,74134,3
2021-04-14,1200401,202115,74286,74137,149
2021-04-14,1200427,202115,74297,74286,11
2021-04-14,1200435,202115,74305,74297,8
2021-04-14,1200500,202115,74336,74305,31
2021-04-14,1200450,202115,74357,74336,21
2021-04-14,1200609,202115,74542,74357,185
2021-04-14,1200302,202115,74544,74542,2
2021-04-14,1200252,202115,74548,74544,4
2021-04-15,1200435,202115,74548,74548,0
2021-04-15,1200393,202115,74548,74548,0
2021-04-15,1200708,202115,74549,74548,1
2021-04-15,1200609,202115,74546,74549,-3
2021-04-15,1200450,202115,74549,74546,3
2021-04-15,1200500,202115,74549,74549,0
2021-04-15,1200427,202115,74549,74549,0
2021-04-15,1200401,202115,74602,74549,53
2021-04-15,1200807,202115,74612,74602,10
2021-04-15,1200385,202115,74623,74612,11
2021-04-15,1200351,202115,74623,74623,0
2021-04-15,1200336,202115,74623,74623,0
2021-04-15,1200328,202115,74623,74623,0
2021-04-15,1200302,202115,74624,74623,1
2021-04-15,1200252,202115,74626,74624,2
2021-04-15,1200203,202115,74627,74626,1
2021-04-15,1200179,202115,74642,74627,15
2021-04-15,1200138,202115,74652,74642,10
2021-04-15,1200104,202115,74665,74652,13
2021-04-15,1200054,202115,74666,74665,1
2021-04-15,1200013,202115,74679,74666,13
2021-04-15,1200344,202115,74679,74679,0
2021-04-16,1200203,202115,74683,74679,4
2021-04-16,1200302,202115,74729,74683,46
2021-04-16,1200252,202115,74735,74729,6
2021-04-16,1200179,202115,74739,74735,4
2021-04-16,1200351,202115,74739,74739,0
2021-04-16,1200104,202115,74742,74739,3
2021-04-16,1200054,202115,74750,74742,8
2021-04-16,1200013,202115,74752,74750,2
2021-04-16,1200328,202115,74758,74752,6
2021-04-16,1200138,202115,74763,74758,5
2021-04-16,1200336,202115,74763,74763,0
2021-04-16,1200344,202115,74765,74763,2
2021-04-16,1200385,202115,74766,74765,1
2021-04-16,1200807,202115,74774,74766,8
2021-04-16,1200393,202115,74783,74774,9
2021-04-16,1200401,202115,74901,74783,118
2021-04-16,1200427,202115,74910,74901,9
2021-04-16,1200435,202115,74942,74910,32
2021-04-16,1200500,202115,75012,74942,70
2021-04-16,1200450,202115,75019,75012,7
2021-04-16,1200609,202115,75049,75019,30
2021-04-16,1200708,202115,75062,75049,13
2021-04-17,1200013,202115,75072,75062,10
2021-04-17,1200054,202115,75072,75072,0
2021-04-17,1200104,202115,75105,75072,33
2021-04-17,1200138,202115,75113,75105,8
2021-04-17,1200179,202115,75120,75113,7
2021-04-17,1200609,202115,75148,75120,28
2021-04-17,1200252,202115,75156,75148,8
2021-04-17,1200302,202115,75157,75156,1
2021-04-17,1200328,202115,75159,75157,2
2021-04-17,1200344,202115,75169,75159,10
2021-04-17,1200351,202115,75175,75169,6
2021-04-17,1200336,202115,75176,75175,1
2021-04-17,1200385,202115,75177,75176,1
2021-04-17,1200807,202115,75178,75177,1
2021-04-17,1200393,202115,75179,75178,1
2021-04-17,1200401,202115,75266,75179,87
2021-04-17,1200427,202115,75269,75266,3
2021-04-17,1200435,202115,75298,75269,29
2021-04-17,1200500,202115,75313,75298,15
2021-04-17,1200450,202115,75332,75313,19
2021-04-17,1200708,202115,75336,75332,4
2021-04-17,1200203,202115,75349,75336,13
2021-04-18,1200336,202116,75349,75349,0
2021-04-18,1200427,202116,75349,75349,0
2021-04-18,1200708,202116,75351,75349,2
2021-04-18,1200609,202116,75352,75351,1
2021-04-18,1200450,202116,75348,75352,-4
2021-04-18,1200500,202116,75386,75348,38
2021-04-18,1200435,202116,75386,75386,0
2021-04-18,1200401,202116,75397,75386,11
2021-04-18,1200393,202116,75397,75397,0
2021-04-18,1200807,202116,75409,75397,12
2021-04-18,1200351,202116,75409,75409,0
2021-04-18,1200385,202116,75414,75409,5
2021-04-18,1200328,202116,75414,75414,0
2021-04-18,1200302,202116,75415,75414,1
2021-04-18,1200252,202116,75415,75415,0
2021-04-18,1200203,202116,75414,75415,-1
2021-04-18,1200179,202116,75414,75414,0
2021-04-18,1200138,202116,75417,75414,3
2021-04-18,1200104,202116,75416,75417,-1
2021-04-18,1200054,202116,75416,75416,0
2021-04-18,1200013,202116,75419,75416,3
2021-04-18,1200344,202116,75420,75419,1
2021-04-19,1200203,202116,75433,75420,13
2021-04-19,1200344,202116,75436,75433,3
2021-04-19,1200328,202116,75436,75436,0
2021-04-19,1200302,202116,75469,75436,33
2021-04-19,1200179,202116,75473,75469,4
2021-04-19,1200385,202116,75473,75473,0
2021-04-19,1200104,202116,75493,75473,20
2021-04-19,1200054,202116,75498,75493,5
2021-04-19,1200013,202116,75507,75498,9
2021-04-19,1200351,202116,75507,75507,0
2021-04-19,1200138,202116,75509,75507,2
2021-04-19,1200336,202116,75509,75509,0
2021-04-19,1200252,202116,75518,75509,9
2021-04-19,1200807,202116,75519,75518,1
2021-04-19,1200393,202116,75520,75519,1
2021-04-19,1200401,202116,75564,75520,44
2021-04-19,1200427,202116,75568,75564,4
2021-04-19,1200435,202116,75576,75568,8
2021-04-19,1200500,202116,75588,75576,12
2021-04-19,1200450,202116,75595,75588,7
2021-04-19,1200609,202116,75607,75595,12
2021-04-19,1200708,202116,75614,75607,7
2021-04-20,1200708,202116,75614,75614,0
2021-04-20,1200013,202116,75614,75614,0
2021-04-20,1200054,202116,75615,75614,1
2021-04-20,1200104,202116,75620,75615,5
2021-04-20,1200138,202116,75619,75620,-1
2021-04-20,1200179,202116,75619,75619,0
2021-04-20,1200203,202116,75619,75619,0
2021-04-20,1200807,202116,75619,75619,0
2021-04-20,1200450,202116,75618,75619,-1
2021-04-20,1200500,202116,75620,75618,2
2021-04-20,1200435,202116,75620,75620,0
2021-04-20,1200427,202116,75620,75620,0
2021-04-20,1200401,202116,75644,75620,24
2021-04-20,1200393,202116,75644,75644,0
2021-04-20,1200252,202116,75645,75644,1
2021-04-20,1200609,202116,75646,75645,1
2021-04-20,1200336,202116,75646,75646,0
2021-04-20,1200351,202116,75646,75646,0
2021-04-20,1200344,202116,75646,75646,0
2021-04-20,1200328,202116,75646,75646,0
2021-04-20,1200302,202116,75648,75646,2
2021-04-20,1200385,202116,75655,75648,7
2021-04-21,1200054,202116,75666,75655,11
2021-04-21,1200013,202116,75680,75666,14
2021-04-21,1200104,202116,75679,75680,-1
2021-04-21,1200708,202116,75684,75679,5
2021-04-21,1200450,202116,75685,75684,1
2021-04-21,1200500,202116,75710,75685,25
2021-04-21,1200435,202116,75711,75710,1
2021-04-21,1200427,202116,75717,75711,6
2021-04-21,1200401,202116,75801,75717,84
2021-04-21,1200393,202116,75801,75801,0
2021-04-21,1200807,202116,75814,75801,13
2021-04-21,1200385,202116,75814,75814,0
2021-04-21,1200336,202116,75814,75814,0
2021-04-21,1200351,202116,75822,75814,8
2021-04-21,1200344,202116,75822,75822,0
2021-04-21,1200328,202116,75823,75822,1
2021-04-21,1200302,202116,75830,75823,7
2021-04-21,1200252,202116,75831,75830,1
2021-04-21,1200203,202116,75853,75831,22
2021-04-21,1200179,202116,75861,75853,8
2021-04-21,1200138,202116,75867,75861,6
2021-04-21,1200609,202116,75894,75867,27
2021-04-22,1200807,202116,75895,75894,1
2021-04-22,1200393,202116,75895,75895,0
2021-04-22,1200054,202116,75907,75895,12
2021-04-22,1200401,202116,76048,75907,141
2021-04-22,1200427,202116,76049,76048,1
2021-04-22,1200385,202116,76058,76049,9
2021-04-22,1200500,202116,76102,76058,44
2021-04-22,1200450,202116,76107,76102,5
2021-04-22,1200609,202116,76118,76107,11
2021-04-22,1200708,202116,76130,76118,12
2021-04-22,1200336,202116,76133,76130,3
2021-04-22,1200351,202116,76141,76133,8
2021-04-22,1200344,202116,76148,76141,7
2021-04-22,1200328,202116,76149,76148,1
